# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       6.282360793301e-05      -2.820404019089e-02      -2.137373514558e-02      -2.137376543023e-02      -2.819287334869e-02      -2.137776883876e-02       5.699292144429e-01       5.695889501592e-01      -8.117442778947e-08      -4.306139293943e-12      -8.374377281738e-08      -6.503035632310e-11       2.690448018427e+03       3.153426071411e-01 
       6.654614073212e-05      -3.160521330634e-02      -2.398159288481e-02      -2.398163100024e-02      -3.159116901312e-02      -2.398609834135e-02       5.699250482483e-01       5.695854187028e-01      -1.020995745178e-07      -5.418788714259e-12      -1.053287585235e-07      -8.179349161200e-11       9.334938994401e-02       1.075797061718e+03 
       7.048924746667e-05      -3.541103803851e-02      -2.690762319270e-02      -2.690767116187e-02      -3.539337704510e-02      -2.691265272502e-02       5.699203773260e-01       5.695814588815e-01      -1.284045554358e-07      -6.818593043282e-12      -1.324621914108e-07      -1.028662512267e-10       4.438828459335e-01       6.299157344246e-01 
       7.466599796401e-05      -3.966823531064e-02      -3.019064013774e-02      -3.019070050653e-02      -3.964602904988e-02      -3.019625109753e-02       5.699151385103e-01       5.695770166007e-01      -1.614666216650e-07      -8.579519776491e-12      -1.665640993264e-07      -1.293518558208e-10      -7.027049469306e+01       5.591428756463e-01 
       7.909023648746e-05      -4.442854974950e-02      -3.387419150108e-02      -3.387426747015e-02      -4.440063306994e-02      -3.388044654959e-02       5.699092652012e-01       5.695720352587e-01      -2.030133160342e-07      -1.079443796342e-11      -2.094153877179e-07      -1.626340401041e-10       4.282285505671e-02       8.862760736347e+00 
       8.377662762449e-05      -4.974919384439e-02      -3.800713585948e-02      -3.800723145633e-02      -4.971410407685e-02      -3.801410319050e-02       5.699026791025e-01       5.695664478496e-01      -2.552102517086e-07      -1.358024142430e-11      -2.632485042906e-07      -2.044474805536e-10       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -5.569330085054e-02      -4.264428982918e-02      -4.264441011965e-02      -5.564920304274e-02      -4.265204330788e-02       5.698952943876e-01       5.695601810076e-01      -3.207711103585e-07      -1.708366218043e-11      -3.308604428753e-07      -2.569657612910e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -6.233038132226e-02      -4.784715412612e-02      -4.784730547817e-02      -6.227497516179e-02      -4.785577330936e-02       5.698870142713e-01       5.695531517613e-01      -4.030943343013e-07      -2.148885233173e-11      -4.157534287889e-07      -3.229108251174e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -6.973677184658e-02      -5.368472794850e-02      -5.368491837079e-02      -6.966717419860e-02      -5.369429794782e-02       5.698777331657e-01       5.695452698968e-01      -5.064329866771e-07      -2.702723387928e-11      -5.223097933935e-07      -4.056890655040e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -7.799605544906e-02      -6.023442256542e-02      -6.023466212436e-02      -7.790865536986e-02      -6.024503368007e-02       5.698673296323e-01       5.695364309700e-01      -6.361059426829e-07      -3.398900160777e-11      -6.560090244958e-07      -5.095602979280e-10      -4.326727697393e-02       2.751114520000e+00 
       1.117179284516e-04      -8.719943615619e-02      -6.758308569255e-02      -6.758338704187e-02      -8.708971321236e-02      -6.759483274721e-02       5.698556695559e-01       5.695265197052e-01      -7.987592329603e-07      -4.273849334237e-11      -8.236966201281e-07      -6.398471160373e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -9.744603436972e-02      -7.582815065310e-02      -7.582852969281e-02      -9.730833461208e-02      -7.584113193339e-02       5.698426044306e-01       5.695154083432e-01      -1.002689850190e-06      -5.373237572677e-11      -1.033916459784e-06      -8.031939158720e-10       4.618582110491e+00       2.955968050880e-06 
