# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  784       3.234678195365e-10       2.509592564859e-12      -1.465925081225e-11       1.230393250887e-14       1.513805937482e-14       5.229159170837e-15      -3.250096430184e-16 
  785       3.241156174661e-10       2.478284532726e-12      -1.449962056560e-11       1.232169284566e-14       1.506643648871e-14       5.215580894832e-15      -3.197430964425e-16 
  786       3.247443153437e-10       2.447356358375e-12      -1.433649875596e-11       1.233941677178e-14       1.499523618863e-14       5.201760462621e-15      -3.144802151731e-16 
  787       3.253535189390e-10       2.416824054469e-12      -1.416994665248e-11       1.235709984692e-14       1.492445499687e-14       5.187698342489e-15      -3.092228140904e-16 
  788       3.259428311518e-10       2.386703767354e-12      -1.400002631416e-11       1.237473758741e-14       1.485408935686e-14       5.173395017244e-15      -3.039727251657e-16 
  789       3.265118520045e-10       2.357011777452e-12      -1.382680059248e-11       1.239232546606e-14       1.478413563280e-14       5.158850984265e-15      -2.987317975146e-16 
  790       3.270601786336e-10       2.327764499646e-12      -1.365033313410e-11       1.240985891201e-14       1.471459010944e-14       5.144066755560e-15      -2.935018974482e-16 
  791       3.275874052823e-10       2.298978483674e-12      -1.347068838347e-11       1.242733331060e-14       1.464544899172e-14       5.129042857819e-15      -2.882849085261e-16 
  792       3.280931232924e-10       2.270670414513e-12      -1.328793158554e-11       1.244474400326e-14       1.457670840447e-14       5.113779832466e-15      -2.830827316079e-16 
  793       3.285769210961e-10       2.242857112774e-12      -1.310212878841e-11       1.246208628732e-14       1.450836439209e-14       5.098278235713e-15      -2.778972849055e-16 
  794       3.290383842088e-10       2.215555535086e-12      -1.291334684595e-11       1.247935541593e-14       1.444041291828e-14       5.082538638614e-15      -2.727305040358e-16 
  795       3.294770952203e-10       2.188782774491e-12      -1.272165342054e-11       1.249654659787e-14       1.437284986569e-14       5.066561627119e-15      -2.675843420719e-16 
  796       3.298926337876e-10       2.162556060829e-12      -1.252711698565e-11       1.251365499746e-14       1.430567103565e-14       5.050347802125e-15      -2.624607695961e-16 
  797       3.302845766264e-10       2.136892761129e-12      -1.232980682857e-11       1.253067573438e-14       1.423887214783e-14       5.033897779536e-15      -2.573617747516e-16 
  798       3.306525578003e-10       2.111808504235e-12      -1.212979382110e-11       1.254760420792e-14       1.417244935118e-14       5.017212829423e-15      -2.522889395999e-16 
  799       3.309964508115e-10       2.087311516291e-12      -1.192715274188e-11       1.256443707635e-14       1.410640076753e-14       5.000296806250e-15      -2.472421605940e-16 
  800       3.313161898236e-10       2.063408182449e-12      -1.172196000182e-11       1.258117129515e-14       1.404072497564e-14       4.983154254053e-15      -2.422209048118e-16 
  801       3.316117096704e-10       2.040104913287e-12      -1.151429288267e-11       1.259780379426e-14       1.397542050225e-14       4.965789770695e-15      -2.372246315040e-16 
  802       3.318829458593e-10       2.017408144844e-12      -1.130422953982e-11       1.261433147794e-14       1.391048582189e-14       4.948208008042e-15      -2.322527920662e-16 
  803       3.321298345742e-10       1.995324338653e-12      -1.109184900513e-11       1.263075122474e-14       1.384591935669e-14       4.930413672138e-15      -2.273048300115e-16 
  804       3.323523126799e-10       1.973859981786e-12      -1.087723118969e-11       1.264705988741e-14       1.378171947615e-14       4.912411523374e-15      -2.223801809427e-16 
  805       3.325503177244e-10       1.953021586880e-12      -1.066045688668e-11       1.266325429281e-14       1.371788449693e-14       4.894206376666e-15      -2.174782725249e-16 
  806       3.327237879434e-10       1.932815692182e-12      -1.044160777414e-11       1.267933124186e-14       1.365441268264e-14       4.875803101629e-15      -2.125985244578e-16 
  807       3.328726622629e-10       1.913248861581e-12      -1.022076641780e-11       1.269528750943e-14       1.359130224361e-14       4.857206622748e-15      -2.077403484482e-16 
  808       3.329968803030e-10       1.894327684644e-12      -9.998016273876e-12       1.271111984431e-14       1.352855133674e-14       4.838421919554e-15      -2.029031481823e-16 
  809       3.330963823814e-10       1.876058776656e-12      -9.773441691855e-12       1.272682496909e-14       1.346615806519e-14       4.819454026797e-15      -1.980863192984e-16 
  810       3.331711095167e-10       1.858448778652e-12      -9.547127917340e-12       1.274239958010e-14       1.340412047827e-14       4.800308034620e-15      -1.932892493587e-16 
  811       3.332210034316e-10       1.841504357457e-12      -9.319161094833e-12       1.275784034734e-14       1.334243657115e-14       4.780989088734e-15      -1.885113178224e-16 
  812       3.332460065569e-10       1.825232205719e-12      -9.089628270547e-12       1.277314391440e-14       1.328110428470e-14       4.761502390589e-15      -1.837518960177e-16 
  813       3.332460620344e-10       1.809639041951e-12      -8.858617395211e-12       1.278830689839e-14       1.322012150525e-14       4.741853197553e-15      -1.790103471142e-16 
  814       3.332211137205e-10       1.794731610559e-12      -8.626217326879e-12       1.280332588983e-14       1.315948606439e-14       4.722046823078e-15      -1.742860260958e-16 
  815       3.331711061898e-10       1.780516681886e-12      -8.392517833734e-12       1.281819745263e-14       1.309919573874e-14       4.702088636883e-15      -1.695782797323e-16 
  816       3.330959847382e-10       1.767001052244e-12      -8.157609596897e-12       1.283291812398e-14       1.303924824979e-14       4.681984065120e-15      -1.648864465525e-16 
  817       3.329956953867e-10       1.754191543954e-12      -7.921584213227e-12       1.284748441425e-14       1.297964126360e-14       4.661738590552e-15      -1.602098568164e-16 
  818       3.328701848845e-10       1.742095005378e-12      -7.684534198138e-12       1.286189280698e-14       1.292037239070e-14       4.641357752727e-15      -1.555478324873e-16 
  819       3.327194007126e-10       1.730718310959e-12      -7.446552988396e-12       1.287613975874e-14       1.286143918576e-14       4.620847148151e-15      -1.508996872049e-16 
  820       3.325432910871e-10       1.720068361255e-12      -7.207734944929e-12       1.289022169908e-14       1.280283914749e-14       4.600212430459e-15      -1.462647262568e-16 
  821       3.323418049629e-10       1.710152082977e-12      -6.968175355635e-12       1.290413503048e-14       1.274456971833e-14       4.579459310596e-15      -1.416422465519e-16 
  822       3.321148920369e-10       1.700976429024e-12      -6.727970438184e-12       1.291787612821e-14       1.268662828432e-14       4.558593556982e-15      -1.370315365919e-16 
  823       3.318625027514e-10       1.692548378523e-12      -6.487217342830e-12       1.293144134032e-14       1.262901217484e-14       4.537620995694e-15      -1.324318764444e-16 
  824       3.315845882975e-10       1.684874936859e-12      -6.246014155214e-12       1.294482698751e-14       1.257171866241e-14       4.516547510633e-15      -1.278425377150e-16 
  825       3.312811006190e-10       1.677963135716e-12      -6.004459899168e-12       1.295802936311e-14       1.251474496247e-14       4.495379043704e-15      -1.232627835196e-16 
  826       3.309519924151e-10       1.671820033115e-12      -5.762654539528e-12       1.297104473294e-14       1.245808823319e-14       4.474121594984e-15      -1.186918684572e-16 
  827       3.305972171444e-10       1.666452713444e-12      -5.520698984936e-12       1.298386933529e-14       1.240174557525e-14       4.452781222902e-15      -1.141290385818e-16 
  828       3.302167290279e-10       1.661868287501e-12      -5.278695090644e-12       1.299649938082e-14       1.234571403161e-14       4.431364044406e-15      -1.095735313752e-16 
  829       3.298104830529e-10       1.658073892526e-12      -5.036745661329e-12       1.300893105245e-14       1.228999058733e-14       4.409876235144e-15      -1.050245757194e-16 
  830       3.293784349761e-10       1.655076692240e-12      -4.794954453889e-12       1.302116050536e-14       1.223457216933e-14       4.388324029632e-15      -1.004813918688e-16 
  831       3.289205413270e-10       1.652883876879e-12      -4.553426180257e-12       1.303318386685e-14       1.217945564619e-14       4.366713721431e-15      -9.594319142277e-17 
  832       3.284367594115e-10       1.651502663233e-12      -4.312266510203e-12       1.304499723630e-14       1.212463782794e-14       4.345051663320e-15      -9.140917729788e-17 
  833       3.279270905702e-10       1.650938423540e-12      -4.071575469493e-12       1.305659720353e-14       1.207011584601e-14       4.323342880424e-15      -8.687883962027e-17 
  834       3.273917107773e-10       1.651189036159e-12      -3.831427501867e-12       1.306798241416e-14       1.201588830071e-14       4.301586882615e-15      -8.235284914096e-17 
  835       3.268308423367e-10       1.652250435989e-12      -3.591891063297e-12       1.307915203155e-14       1.196195413346e-14       4.279781779084e-15      -7.783217941904e-17 
  836       3.262447108453e-10       1.654118476355e-12      -3.353035196639e-12       1.309010522080e-14       1.190831224825e-14       4.257925658676e-15      -7.331781234393e-17 
  837       3.256335452039e-10       1.656788928718e-12      -3.114929533301e-12       1.310084114882e-14       1.185496151153e-14       4.236016589820e-15      -6.881073815889e-17 
  838       3.249975776280e-10       1.660257482393e-12      -2.877644294912e-12       1.311135898427e-14       1.180190075207e-14       4.214052620470e-15      -6.431195548460e-17 
  839       3.243370436588e-10       1.664519744256e-12      -2.641250294983e-12       1.312165789764e-14       1.174912876079e-14       4.192031778032e-15      -5.982247134259e-17 
  840       3.236521821742e-10       1.669571238465e-12      -2.405818940573e-12       1.313173706124e-14       1.169664429062e-14       4.169952069302e-15      -5.534330117884e-17 
  841       3.229432353994e-10       1.675407406166e-12      -2.171422233959e-12       1.314159564918e-14       1.164444605637e-14       4.147811480401e-15      -5.087546888731e-17 
  842       3.222104489182e-10       1.682023605211e-12      -1.938132774295e-12       1.315123283745e-14       1.159253273458e-14       4.125607976705e-15      -4.642000683339e-17 
  843       3.214540716835e-10       1.689415109867e-12      -1.706023759285e-12       1.316064780385e-14       1.154090296336e-14       4.103339502787e-15      -4.197795587752e-17 
  844       3.206743560284e-10       1.697577110533e-12      -1.475168986840e-12       1.316983972810e-14       1.148955534223e-14       4.081003982342e-15      -3.755036539864e-17 
  845       3.198715576772e-10       1.706504713452e-12      -1.245642856753e-12       1.317880779177e-14       1.143848843204e-14       4.058599318127e-15      -3.313829331777e-17 
  846       3.190459357561e-10       1.716192940424e-12      -1.017520372357e-12       1.318755117834e-14       1.138770075475e-14       4.036123391897e-15      -2.874280612148e-17 
  847       3.181977528042e-10       1.726636728518e-12      -7.908771421933e-13       1.319606907318e-14       1.133719079332e-14       4.013574064332e-15      -2.436497888548e-17 
  848       3.173272747842e-10       1.737830929787e-12      -5.657893816779e-13       1.320436066362e-14       1.128695699156e-14       3.990949174978e-15      -2.000589529810e-17 
  849       3.164347710939e-10       1.749770310980e-12      -3.423339147663e-13       1.321242513888e-14       1.123699775399e-14       3.968246542179e-15      -1.566664768381e-17 
  850       3.155205145762e-10       1.762449553257e-12      -1.205881756189e-13       1.322026169017e-14       1.118731144567e-14       3.945463963011e-15      -1.134833702679e-17 
  851       3.145847815308e-10       1.775863251898e-12       9.936978973303e-14       1.322786951065e-14       1.113789639208e-14       3.922599213215e-15      -7.052072994424e-18 
