# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2254       1.419693778877e-11       8.712820433924e-13      -8.417790209612e-13       0.000000000000e+00       2.057343435182e-16       1.998071114547e-17       7.581750813557e-18 
 2255       1.417320486315e-11       8.697672347020e-13      -8.547406900431e-13       0.000000000000e+00       2.053178042826e-16       1.967818040777e-17       7.551685189406e-18 
 2256       1.415046997729e-11       8.681593436084e-13      -8.675828691206e-13       0.000000000000e+00       2.049022229497e-16       1.937662006476e-17       7.521672177451e-18 
 2257       1.412871924375e-11       8.664592761963e-13      -8.803020576194e-13       0.000000000000e+00       2.044875973706e-16       1.907611593086e-17       7.491713167350e-18 
 2258       1.410793687518e-11       8.646681876401e-13      -8.928954666753e-13       0.000000000000e+00       2.040739256064e-16       1.877675877354e-17       7.461799534601e-18 
 2259       1.408810702104e-11       8.627872378402e-13      -9.053602985154e-13       0.000000000000e+00       2.036612057001e-16       1.847863967176e-17       7.431922623480e-18 
 2260       1.406921376763e-11       8.608175914291e-13      -9.176937464486e-13       0.000000000000e+00       2.032494356765e-16       1.818185001636e-17       7.402073747005e-18 
 2261       1.405124113792e-11       8.587604177767e-13      -9.298929948562e-13       0.000000000000e+00       2.028386135426e-16       1.788648151038e-17       7.372244186900e-18 
 2262       1.403417309155e-11       8.566168909956e-13      -9.419552191821e-13       0.000000000000e+00       2.024287372870e-16       1.759262616939e-17       7.342425193561e-18 
 2263       1.401799352470e-11       8.543881899466e-13      -9.538775859236e-13       0.000000000000e+00       2.020198048803e-16       1.730037632181e-17       7.312607986022e-18 
 2264       1.400268627009e-11       8.520754982442e-13      -9.656572526219e-13       0.000000000000e+00       2.016118142749e-16       1.700982460933e-17       7.282783751919e-18 
 2265       1.398823509680e-11       8.496800042623e-13      -9.772913678523e-13       0.000000000000e+00       2.012047634052e-16       1.672106398715e-17       7.252943647457e-18 
 2266       1.397462371033e-11       8.472029011392e-13      -9.887770712153e-13       0.000000000000e+00       2.007986501870e-16       1.643418772441e-17       7.223078797372e-18 
 2267       1.396183575240e-11       8.446453867834e-13      -1.000111493327e-12       0.000000000000e+00       2.003934725181e-16       1.614928940445e-17       7.193180294898e-18 
 2268       1.394985480096e-11       8.420086638790e-13      -1.011291755808e-12       0.000000000000e+00       1.999892282781e-16       1.586646292523e-17       7.163239201733e-18 
 2269       1.393866437011e-11       8.392939398909e-13      -1.022314971277e-12       0.000000000000e+00       1.995859153281e-16       1.558580249959e-17       7.133246548003e-18 
 2270       1.392824790997e-11       8.365024270707e-13      -1.033178243339e-12       0.000000000000e+00       1.991835315110e-16       1.530740265567e-17       7.103193332226e-18 
 2271       1.391858880668e-11       8.336353424620e-13      -1.043878666577e-12       0.000000000000e+00       1.987820746514e-16       1.503135823718e-17       7.073070521280e-18 
 2272       1.390967038228e-11       8.306939079054e-13      -1.054413326540e-12       0.000000000000e+00       1.983815425555e-16       1.475776440380e-17       7.042869050366e-18 
 2273       1.390147589466e-11       8.276793500449e-13      -1.064779299738e-12       0.000000000000e+00       1.979819330110e-16       1.448671663147e-17       7.012579822974e-18 
 2274       1.389398853747e-11       8.245929003325e-13      -1.074973653629e-12       0.000000000000e+00       1.975832437874e-16       1.421831071277e-17       6.982193710847e-18 
 2275       1.388719144007e-11       8.214357950339e-13      -1.084993446610e-12       0.000000000000e+00       1.971854726355e-16       1.395264275723e-17       6.951701553947e-18 
 2276       1.388106766743e-11       8.182092752343e-13      -1.094835728009e-12       0.000000000000e+00       1.967886172879e-16       1.368980919169e-17       6.921094160423e-18 
 2277       1.387560022008e-11       8.149145868435e-13      -1.104497538074e-12       0.000000000000e+00       1.963926754585e-16       1.342990676064e-17       6.890362306569e-18 
 2278       1.387077203404e-11       8.115529806013e-13      -1.113975907964e-12       0.000000000000e+00       1.959976448427e-16       1.317303252655e-17       6.859496736797e-18 
 2279       1.386656598072e-11       8.081257120835e-13      -1.123267859739e-12       0.000000000000e+00       1.956035231176e-16       1.291928387021e-17       6.828488163596e-18 
 2280       1.386296486686e-11       8.046340417066e-13      -1.132370406353e-12       0.000000000000e+00       1.952103079413e-16       1.266875849111e-17       6.797327267501e-18 
 2281       1.385995143448e-11       8.010792347339e-13      -1.141280551642e-12       0.000000000000e+00       1.948179969538e-16       1.242155440769e-17       6.766004697057e-18 
 2282       1.385750836078e-11       7.974625612806e-13      -1.149995290313e-12       0.000000000000e+00       1.944265877760e-16       1.217776995779e-17       6.734511068784e-18 
 2283       1.385561825808e-11       7.937852963193e-13      -1.158511607939e-12       0.000000000000e+00       1.940360780107e-16       1.193750379892e-17       6.702836967142e-18 
 2284       1.385426367373e-11       7.900487196857e-13      -1.166826480948e-12       0.000000000000e+00       1.936464652415e-16       1.170085490860e-17       6.670972944496e-18 
 2285       1.385342709008e-11       7.862541160839e-13      -1.174936876609e-12       0.000000000000e+00       1.932577470336e-16       1.146792258475e-17       6.638909521081e-18 
 2286       1.385309092434e-11       7.824027750915e-13      -1.182839753030e-12       0.000000000000e+00       1.928699209334e-16       1.123880644599e-17       6.606637184969e-18 
 2287       1.385323752857e-11       7.784959911659e-13      -1.190532059143e-12       0.000000000000e+00       1.924829844687e-16       1.101360643197e-17       6.574146392033e-18 
 2288       1.385384918959e-11       7.745350636489e-13      -1.198010734696e-12       0.000000000000e+00       1.920969351483e-16       1.079242280376e-17       6.541427565909e-18 
 2289       1.385490812888e-11       7.705212967727e-13      -1.205272710244e-12       0.000000000000e+00       1.917117704624e-16       1.057535614414e-17       6.508471097966e-18 
 2290       1.385639650255e-11       7.664559996653e-13      -1.212314907141e-12       0.000000000000e+00       1.913274878822e-16       1.036250735798e-17       6.475267347271e-18 
 2291       1.385829640123e-11       7.623404863555e-13      -1.219134237526e-12       0.000000000000e+00       1.909440848604e-16       1.015397767255e-17       6.441806640548e-18 
 2292       1.386058985001e-11       7.581760757792e-13      -1.225727604319e-12       0.000000000000e+00       1.905615588303e-16       9.949868637884e-18       6.408079272152e-18 
 2293       1.386325880839e-11       7.539640917838e-13      -1.232091901207e-12       0.000000000000e+00       1.901799072068e-16       9.750282127095e-18       6.374075504026e-18 
 2294       1.386628517017e-11       7.497058631348e-13      -1.238224012637e-12       0.000000000000e+00       1.897991273857e-16       9.555320336742e-18       6.339785565672e-18 
 2295       1.386965076341e-11       7.454027235204e-13      -1.244120813805e-12       0.000000000000e+00       1.894192167438e-16       9.365085787155e-18       6.305199654112e-18 
 2296       1.387333735031e-11       7.410560115572e-13      -1.249779170650e-12       0.000000000000e+00       1.890401726389e-16       9.179681322778e-18       6.270307933858e-18 
 2297       1.387732662722e-11       7.366670707959e-13      -1.255195939839e-12       0.000000000000e+00       1.886619924101e-16       8.999210112514e-18       6.235100536870e-18 
 2298       1.388160022449e-11       7.322372497265e-13      -1.260367968762e-12       0.000000000000e+00       1.882846733771e-16       8.823775650061e-18       6.199567562528e-18 
 2299       1.388613970641e-11       7.277679017839e-13      -1.265292095520e-12       0.000000000000e+00       1.879082128408e-16       8.653481754254e-18       6.163699077596e-18 
 2300       1.389092657118e-11       7.232603853531e-13      -1.269965148918e-12       0.000000000000e+00       1.875326080829e-16       8.488432569405e-18       6.127485116181e-18 
 2301       1.389594225080e-11       7.187160637751e-13      -1.274383948453e-12       0.000000000000e+00       1.871578563662e-16       8.328732565645e-18       6.090915679707e-18 
 2302       1.390116811100e-11       7.141363053521e-13      -1.278545304305e-12       0.000000000000e+00       1.867839549342e-16       8.174486539263e-18       6.053980736873e-18 
 2303       1.390658545118e-11       7.095224833527e-13      -1.282446017329e-12       0.000000000000e+00       1.864109010113e-16       8.025799613048e-18       6.016670223624e-18 
 2304       1.391217550434e-11       7.048759760181e-13      -1.286082879045e-12       0.000000000000e+00       1.860386918028e-16       7.882777236629e-18       5.978974043110e-18 
 2305       1.391792046549e-11       7.001981667278e-13      -1.289453515765e-12       0.000000000000e+00       1.856673246872e-16       7.745503001827e-18       5.940882697029e-18 
 2306       1.392380658424e-11       6.954904444903e-13      -1.292558926864e-12       0.000000000000e+00       1.852967977958e-16       7.613971934055e-18       5.902389184093e-18 
 2307       1.392982109172e-11       6.907542034666e-13      -1.295400962616e-12       0.000000000000e+00       1.849271094365e-16       7.488156777885e-18       5.863487113548e-18 
 2308       1.393595117379e-11       6.859908428152e-13      -1.297981481523e-12       0.000000000000e+00       1.845582579023e-16       7.368030143404e-18       5.824170074880e-18 
 2309       1.394218397105e-11       6.812017666974e-13      -1.300302350333e-12       0.000000000000e+00       1.841902414706e-16       7.253564506054e-18       5.784431637786e-18 
 2310       1.394850657872e-11       6.763883842826e-13      -1.302365444042e-12       0.000000000000e+00       1.838230584039e-16       7.144732206469e-18       5.744265352163e-18 
 2311       1.395490604665e-11       6.715521097542e-13      -1.304172645908e-12       0.000000000000e+00       1.834567069489e-16       7.041505450317e-18       5.703664748080e-18 
 2312       1.396136937922e-11       6.666943623146e-13      -1.305725847458e-12       0.000000000000e+00       1.830911853375e-16       6.943856308139e-18       5.662623335760e-18 
 2313       1.396788353534e-11       6.618165661909e-13      -1.307026948500e-12       0.000000000000e+00       1.827264917858e-16       6.851756715187e-18       5.621134605562e-18 
 2314       1.397443542835e-11       6.569201506405e-13      -1.308077857131e-12       0.000000000000e+00       1.823626244948e-16       6.765178471267e-18       5.579192027956e-18 
 2315       1.398101192602e-11       6.520065499563e-13      -1.308880489747e-12       0.000000000000e+00       1.819995816499e-16       6.684093240575e-18       5.536789053505e-18 
 2316       1.398759985047e-11       6.470772034721e-13      -1.309436771051e-12       0.000000000000e+00       1.816373614214e-16       6.608472551540e-18       5.493919112844e-18 
 2317       1.399418597811e-11       6.421335555685e-13      -1.309748634067e-12       0.000000000000e+00       1.812759619638e-16       6.538287796663e-18       5.450575616658e-18 
 2318       1.400075703963e-11       6.371770556778e-13      -1.309818020145e-12       0.000000000000e+00       1.809153814163e-16       6.473510232353e-18       5.406751955665e-18 
 2319       1.400729971993e-11       6.322091582901e-13      -1.309646878971e-12       0.000000000000e+00       1.805556179027e-16       6.414110978773e-18       5.362441500590e-18 
 2320       1.401380065804e-11       6.272313229581e-13      -1.309237168581e-12       0.000000000000e+00       1.801966695312e-16       6.360061019673e-18       5.317637602149e-18 
 2321       1.402024644714e-11       6.222450143031e-13      -1.308590855364e-12       0.000000000000e+00       1.798385343945e-16       6.311331202236e-18       5.272333591026e-18 
 2322       1.402662363444e-11       6.172517020201e-13      -1.307709914077e-12       0.000000000000e+00       1.794812105698e-16       6.267892236913e-18       5.226522777855e-18 
 2323       1.403291872118e-11       6.122528608836e-13      -1.306596327852e-12       0.000000000000e+00       1.791246961187e-16       6.229714697265e-18       5.180198453196e-18 
 2324       1.403911816256e-11       6.072499707526e-13      -1.305252088207e-12       0.000000000000e+00       1.787689890872e-16       6.196769019802e-18       5.133353887516e-18 
 2325       1.404520836767e-11       6.022445165766e-13      -1.303679195052e-12       0.000000000000e+00       1.784140875057e-16       6.169025503822e-18       5.085982331168e-18 
 2326       1.405117569949e-11       5.972379884007e-13      -1.301879656705e-12       0.000000000000e+00       1.780599893891e-16       6.146454311253e-18       5.038077014371e-18 
 2327       1.405700647482e-11       5.922318813712e-13      -1.299855489895e-12       0.000000000000e+00       1.777066927365e-16       6.129025466489e-18       4.989631147191e-18 
 2328       1.406268696418e-11       5.872276957409e-13      -1.297608719775e-12       0.000000000000e+00       1.773541955314e-16       6.116708856235e-18       4.940637919516e-18 
 2329       1.406820339186e-11       5.822269368749e-13      -1.295141379932e-12       0.000000000000e+00       1.770024957417e-16       6.109474229340e-18       4.891090501038e-18 
 2330       1.407354193578e-11       5.772311152558e-13      -1.292455512396e-12       0.000000000000e+00       1.766515913193e-16       6.107291196642e-18       4.840982041235e-18 
 2331       1.407868872749e-11       5.722417464892e-13      -1.289553167646e-12       0.000000000000e+00       1.763014802008e-16       6.110129230807e-18       4.790305669345e-18 
 2332       1.408362985210e-11       5.672603513091e-13      -1.286436404625e-12       0.000000000000e+00       1.759521603068e-16       6.117957666166e-18       4.739054494350e-18 
 2333       1.408835134824e-11       5.622884555836e-13      -1.283107290749e-12       0.000000000000e+00       1.756036295420e-16       6.130745698556e-18       4.687221604951e-18 
 2334       1.409283920802e-11       5.573275903202e-13      -1.279567901911e-12       0.000000000000e+00       1.752558857957e-16       6.148462385161e-18       4.634800069553e-18 
 2335       1.409707937695e-11       5.523792916713e-13      -1.275820322497e-12       0.000000000000e+00       1.749089269411e-16       6.171076644350e-18       4.581782936239e-18 
 2336       1.410105775392e-11       5.474451009395e-13      -1.271866645393e-12       0.000000000000e+00       1.745627508356e-16       6.198557255519e-18       4.528163232753e-18 
 2337       1.410476019113e-11       5.425265645835e-13      -1.267708971994e-12       0.000000000000e+00       1.742173553208e-16       6.230872858926e-18       4.473933966478e-18 
 2338       1.410817249408e-11       5.376252342229e-13      -1.263349412213e-12       0.000000000000e+00       1.738727382224e-16       6.267991955536e-18       4.419088124414e-18 
 2339       1.411128042146e-11       5.327426666443e-13      -1.258790084494e-12       0.000000000000e+00       1.735288973504e-16       6.309882906859e-18       4.363618673162e-18 
 2340       1.411406968514e-11       5.278804238066e-13      -1.254033115818e-12       0.000000000000e+00       1.731858304986e-16       6.356513934786e-18       4.307518558896e-18 
 2341       1.411652595012e-11       5.230400728460e-13      -1.249080641714e-12       0.000000000000e+00       1.728435354449e-16       6.407853121436e-18       4.250780707351e-18 
 2342       1.411863483446e-11       5.182231860823e-13      -1.243934806269e-12       0.000000000000e+00       1.725020099515e-16       6.463868408988e-18       4.193398023796e-18 
 2343       1.412038190927e-11       5.134313410235e-13      -1.238597762136e-12       0.000000000000e+00       1.721612517645e-16       6.524527599527e-18       4.135363393015e-18 
 2344       1.412175269861e-11       5.086661203718e-13      -1.233071670546e-12       0.000000000000e+00       1.718212586138e-16       6.589798354877e-18       4.076669679289e-18 
 2345       1.412273267946e-11       5.039291120291e-13      -1.227358701316e-12       0.000000000000e+00       1.714820282135e-16       6.659648196450e-18       4.017309726370e-18 
 2346       1.412330728171e-11       4.992219091021e-13      -1.221461032857e-12       0.000000000000e+00       1.711435582617e-16       6.734044505074e-18       3.957276357467e-18 
 2347       1.412346188804e-11       4.945461099080e-13      -1.215380852187e-12       0.000000000000e+00       1.708058464404e-16       6.812954520845e-18       3.896562375220e-18 
 2348       1.412318183393e-11       4.899033179799e-13      -1.209120354939e-12       0.000000000000e+00       1.704688904153e-16       6.896345342957e-18       3.835160561682e-18 
 2349       1.412245240757e-11       4.852951420723e-13      -1.202681745370e-12       0.000000000000e+00       1.701326878364e-16       6.984183929545e-18       3.773063678298e-18 
 2350       1.412125884985e-11       4.807231961667e-13      -1.196067236370e-12       0.000000000000e+00       1.697972363372e-16       7.076437097528e-18       3.710264465886e-18 
 2351       1.411958635428e-11       4.761890994766e-13      -1.189279049476e-12       0.000000000000e+00       1.694625335353e-16       7.173071522443e-18       3.646755644611e-18 
 2352       1.411742006693e-11       4.716944764537e-13      -1.182319414874e-12       0.000000000000e+00       1.691285770322e-16       7.274053738289e-18       3.582529913970e-18 
 2353       1.411474508644e-11       4.672409567924e-13      -1.175190571416e-12       0.000000000000e+00       1.687953644129e-16       7.379350137363e-18       3.517579952771e-18 
 2354       1.411154887300e-11       4.628299850555e-13      -1.167895045303e-12       0.000000000000e+00       1.684628934099e-16       7.488908481915e-18       3.451905383951e-18 
 2355       1.410782849213e-11       4.584622482419e-13      -1.160436488023e-12       0.000000000000e+00       1.681311623942e-16       7.602602313744e-18       3.385533716421e-18 
 2356       1.410358341585e-11       4.541382446688e-13      -1.152818843644e-12       0.000000000000e+00       1.678001698869e-16       7.720286198529e-18       3.318499533436e-18 
 2357       1.409881311775e-11       4.498584740309e-13      -1.145046070629e-12       0.000000000000e+00       1.674699143963e-16       7.841814182054e-18       3.250837539705e-18 
 2358       1.409351707293e-11       4.456234374016e-13      -1.137122141846e-12       0.000000000000e+00       1.671403944177e-16       7.967039789655e-18       3.182582561528e-18 
 2359       1.408769475804e-11       4.414336372341e-13      -1.129051044588e-12       0.000000000000e+00       1.668116084336e-16       8.095816025653e-18       3.113769546918e-18 
 2360       1.408134565126e-11       4.372895773629e-13      -1.120836780584e-12       0.000000000000e+00       1.664835549132e-16       8.227995372799e-18       3.044433565739e-18 
 2361       1.407446923230e-11       4.331917630055e-13      -1.112483366022e-12       0.000000000000e+00       1.661562323129e-16       8.363429791710e-18       2.974609809831e-18 
 2362       1.406706498244e-11       4.291407007631e-13      -1.103994831555e-12       0.000000000000e+00       1.658296390763e-16       8.501970720310e-18       2.904333593141e-18 
 2363       1.405913238448e-11       4.251368986225e-13      -1.095375222325e-12       0.000000000000e+00       1.655037736335e-16       8.643469073268e-18       2.833640351855e-18 
 2364       1.405067092279e-11       4.211808659570e-13      -1.086628597975e-12       0.000000000000e+00       1.651786344019e-16       8.787775241440e-18       2.762565644528e-18 
 2365       1.404168008328e-11       4.172731135281e-13      -1.077759032664e-12       0.000000000000e+00       1.648542197857e-16       8.934739091307e-18       2.691145152212e-18 
 2366       1.403215935341e-11       4.134141534867e-13      -1.068770615083e-12       0.000000000000e+00       1.645305281762e-16       9.084209964412e-18       2.619414678587e-18 
 2367       1.402210822222e-11       4.096044993743e-13      -1.059667448473e-12       0.000000000000e+00       1.642075579513e-16       9.236036676806e-18       2.547410150093e-18 
 2368       1.401152618027e-11       4.058446661247e-13      -1.050453650637e-12       0.000000000000e+00       1.638853074761e-16       9.390067518481e-18       2.475167616058e-18 
 2369       1.400041271973e-11       4.021351700650e-13      -1.041133353958e-12       0.000000000000e+00       1.635637751023e-16       9.546150252812e-18       2.402723248829e-18 
 2370       1.398876733431e-11       3.984765289171e-13      -1.031710705413e-12       0.000000000000e+00       1.632429591686e-16       9.704132115997e-18       2.330113343902e-18 
 2371       1.397658951928e-11       3.948692617990e-13      -1.022189866592e-12       0.000000000000e+00       1.629228580006e-16       9.863859816496e-18       2.257374320052e-18 
 2372       1.396387877151e-11       3.913138892261e-13      -1.012575013708e-12       0.000000000000e+00       1.626034699105e-16       1.002517953447e-17       2.184542719464e-18 
 2373       1.395063458941e-11       3.878109331127e-13      -1.002870337618e-12       0.000000000000e+00       1.622847931975e-16       1.018793692122e-17       2.111655207862e-18 
 2374       1.393685647300e-11       3.843609167732e-13      -9.930800438350e-13       0.000000000000e+00       1.619668261475e-16       1.035197709864e-17       2.038748574640e-18 
 2375       1.392254392386e-11       3.809643649236e-13      -9.832083525462e-13       0.000000000000e+00       1.616495670331e-16       1.051714465862e-17       1.965859732992e-18 
 2376       1.390769644515e-11       3.776218036825e-13      -9.732594986265e-13       0.000000000000e+00       1.613330141138e-16       1.068328366252e-17       1.893025720042e-18 
 2377       1.389231354163e-11       3.743337605729e-13      -9.632377316550e-13       0.000000000000e+00       1.610171656358e-16       1.085023764061e-17       1.820283696973e-18 
 2378       1.387639471964e-11       3.711007645231e-13      -9.531473159310e-13       0.000000000000e+00       1.607020198319e-16       1.101784959148e-17       1.747670949161e-18 
 2379       1.385993948710e-11       3.679233458686e-13      -9.429925304888e-13       0.000000000000e+00       1.603875749217e-16       1.118596198152e-17       1.675224886299e-18 
 2380       1.384294735354e-11       3.648020363527e-13      -9.327776691140e-13       0.000000000000e+00       1.600738291114e-16       1.135441674432e-17       1.602983042535e-18 
 2381       1.382541783008e-11       3.617373691285e-13      -9.225070403586e-13       0.000000000000e+00       1.597607805940e-16       1.152305528013e-17       1.530983076593e-18 
 2382       1.380735042945e-11       3.587298787600e-13      -9.121849675569e-13       0.000000000000e+00       1.594484275490e-16       1.169171845530e-17       1.459262771912e-18 
 2383       1.378874466596e-11       3.557801012233e-13      -9.018157888411e-13       0.000000000000e+00       1.591367681426e-16       1.186024660171e-17       1.387860036770e-18 
 2384       1.376960005554e-11       3.528885739081e-13      -8.914038571567e-13       0.000000000000e+00       1.588258005275e-16       1.202847951622e-17       1.316812904416e-18 
 2385       1.374991611572e-11       3.500558356192e-13      -8.809535402782e-13       0.000000000000e+00       1.585155228433e-16       1.219625646010e-17       1.246159533203e-18 
 2386       1.372969236564e-11       3.472824265775e-13      -8.704692208250e-13       0.000000000000e+00       1.582059332159e-16       1.236341615849e-17       1.175938206714e-18 
 2387       1.370892832607e-11       3.445688884215e-13      -8.599552962765e-13       0.000000000000e+00       1.578970297577e-16       1.252979679980e-17       1.106187333892e-18 
 2388       1.368762351938e-11       3.419157642087e-13      -8.494161789882e-13       0.000000000000e+00       1.575888105680e-16       1.269523603520e-17       1.036945449175e-18 
 2389       1.366577746955e-11       3.393235984169e-13      -8.388562962067e-13       0.000000000000e+00       1.572812737322e-16       1.285957097800e-17       9.682512126215e-19 
 2390       1.364338970220e-11       3.367929369455e-13      -8.282800900861e-13       0.000000000000e+00       1.569744173225e-16       1.302263820315e-17       9.001434100430e-19 
 2391       1.362045974457e-11       3.343243271170e-13      -8.176920177030e-13       0.000000000000e+00       1.566682393976e-16       1.318427374665e-17       8.326609531328e-19 
 2392       1.359698712552e-11       3.319183176780e-13      -8.070965510721e-13       0.000000000000e+00       1.563627380024e-16       1.334431310497e-17       7.658428795972e-19 
 2393       1.357297137554e-11       3.295754588011e-13      -7.964981771625e-13       0.000000000000e+00       1.560579111686e-16       1.350259123453e-17       6.997283532850e-19 
 2394       1.354841202676e-11       3.272963020856e-13      -7.859013979122e-13       0.000000000000e+00       1.557537569141e-16       1.365894255112e-17       6.343566643180e-19 
 2395       1.352330861294e-11       3.250814005592e-13      -7.753107302449e-13       0.000000000000e+00       1.554502732433e-16       1.381320092932e-17       5.697672292213e-19 
 2396       1.349766066948e-11       3.229313086795e-13      -7.647307060846e-13       0.000000000000e+00       1.551474581470e-16       1.396519970198e-17       5.059995910530e-19 
 2397       1.347146773341e-11       3.208465823350e-13      -7.541658723718e-13       0.000000000000e+00       1.548453096025e-16       1.411477165964e-17       4.430934195346e-19 
 2398       1.344472934343e-11       3.188277788465e-13      -7.436207910789e-13       0.000000000000e+00       1.545438255732e-16       1.426174904995e-17       3.810885111812e-19 
 2399       1.341744503985e-11       3.168754569688e-13      -7.331000392260e-13       0.000000000000e+00       1.542430040092e-16       1.440596357714e-17       3.200247894317e-19 
 2400       1.338961436467e-11       3.149901768914e-13      -7.226082088962e-13       0.000000000000e+00       1.539428428467e-16       1.454724640145e-17       2.599423047788e-19 
 2401       1.336123686150e-11       3.131725002406e-13      -7.121499072513e-13       0.000000000000e+00       1.536433400083e-16       1.468542813856e-17       2.008812348992e-19 
 2402       1.333231207564e-11       3.114229900801e-13      -7.017297565477e-13       0.000000000000e+00       1.533444934028e-16       1.482033885904e-17       1.428818847839e-19 
 2403       1.330284111090e-11       3.097420196207e-13      -6.913520204561e-13       0.000000000000e+00       1.530463010648e-16       1.495185596950e-17       8.597455888712e-20 
 2404       1.327283131066e-11       3.081291970698e-13      -6.810194805031e-13       0.000000000000e+00       1.527487615728e-16       1.508004817603e-17       3.014910987723e-20 
 2405       1.324229160535e-11       3.065839372801e-13      -6.707345528148e-13       0.000000000000e+00       1.524518736338e-16       1.520503239685e-17      -2.461479539622e-20 
 2406       1.321123095821e-11       3.051056527208e-13      -6.604996611989e-13       0.000000000000e+00       1.521556359433e-16       1.532692596064e-17      -7.833756485019e-20 
 2407       1.317965836533e-11       3.036937534749e-13      -6.503172371522e-13       0.000000000000e+00       1.518600471863e-16       1.544584660698e-17      -1.310396812483e-19 
 2408       1.314758285568e-11       3.023476472364e-13      -6.401897198683e-13       0.000000000000e+00       1.515651060364e-16       1.556191248682e-17      -1.827417022810e-19 
 2409       1.311501349114e-11       3.010667393082e-13      -6.301195562462e-13       0.000000000000e+00       1.512708111565e-16       1.567524216286e-17      -2.334642606460e-19 
 2410       1.308195936654e-11       2.998504325992e-13      -6.201092008972e-13       0.000000000000e+00       1.509771611983e-16       1.578595461003e-17      -2.832280641281e-19 
 2411       1.304842960971e-11       2.986981276215e-13      -6.101611161534e-13       0.000000000000e+00       1.506841548024e-16       1.589416921589e-17      -3.320538956800e-19 
 2412       1.301443338148e-11       2.976092224878e-13      -6.002777720752e-13       0.000000000000e+00       1.503917905984e-16       1.600000578111e-17      -3.799626135019e-19 
 2413       1.297997987575e-11       2.965831129092e-13      -5.904616464595e-13       0.000000000000e+00       1.501000672049e-16       1.610358451985e-17      -4.269751511221e-19 
 2414       1.294507831950e-11       2.956191921920e-13      -5.807152248471e-13       0.000000000000e+00       1.498089832292e-16       1.620502606022e-17      -4.731125174773e-19 
 2415       1.290973797284e-11       2.947168512355e-13      -5.710410005308e-13       0.000000000000e+00       1.495185372678e-16       1.630445144472e-17      -5.183957969925e-19 
 2416       1.287396812906e-11       2.938754785290e-13      -5.614414745633e-13       0.000000000000e+00       1.492287279058e-16       1.640198213066e-17      -5.628461496613e-19 
 2417       1.283777811460e-11       2.930944601495e-13      -5.519191557649e-13       0.000000000000e+00       1.489395537173e-16       1.649773999060e-17      -6.064848111265e-19 
 2418       1.280117728919e-11       2.923731797589e-13      -5.424765607313e-13       0.000000000000e+00       1.486510132652e-16       1.659184731280e-17      -6.493330927598e-19 
 2419       1.276417504577e-11       2.917110186015e-13      -5.331162138419e-13       0.000000000000e+00       1.483631051013e-16       1.668442680162e-17      -6.914123817424e-19 
 2420       1.272678081062e-11       2.911073555011e-13      -5.238406472668e-13       0.000000000000e+00       1.480758277661e-16       1.677560157799e-17      -7.327441411450e-19 
 2421       1.268900404334e-11       2.905615668587e-13      -5.146524009754e-13       0.000000000000e+00       1.477891797890e-16       1.686549517981e-17      -7.733499100082e-19 
 2422       1.265085423691e-11       2.900730266495e-13      -5.055540227442e-13       0.000000000000e+00       1.475031596883e-16       1.695423156242e-17      -8.132513034227e-19 
 2423       1.261234091771e-11       2.896411064206e-13      -4.965480681639e-13       0.000000000000e+00       1.472177659708e-16       1.704193509899e-17      -8.524700126093e-19 
 2424       1.257347364557e-11       2.892651752884e-13      -4.876371006482e-13       0.000000000000e+00       1.469329971323e-16       1.712873058102e-17      -8.910278049993e-19 
 2425       1.253426201378e-11       2.889445999357e-13      -4.788236914411e-13       0.000000000000e+00       1.466488516573e-16       1.721474321869e-17      -9.289465243150e-19 
 2426       1.249471564915e-11       2.886787446090e-13      -4.701104196247e-13       0.000000000000e+00       1.463653280189e-16       1.730009864136e-17      -9.662480906493e-19 
 2427       1.245484421206e-11       2.884669711164e-13      -4.614998721275e-13       0.000000000000e+00       1.460824246792e-16       1.738492289799e-17      -1.002954500546e-18 
 2428       1.241465739644e-11       2.883086388244e-13      -4.529946437317e-13       0.000000000000e+00       1.458001400888e-16       1.746934245754e-17      -1.039087827082e-18 
 2429       1.237416492985e-11       2.882031046555e-13      -4.445973370815e-13       0.000000000000e+00       1.455184726869e-16       1.755348420946e-17      -1.074670219943e-18 
 2430       1.233337657351e-11       2.881497230858e-13      -4.363105626906e-13       0.000000000000e+00       1.452374209016e-16       1.763747546408e-17      -1.109723905509e-18 
 2431       1.229230212231e-11       2.881478461419e-13      -4.281369389501e-13       0.000000000000e+00       1.449569831496e-16       1.772144395305e-17      -1.144271186931e-18 
 2432       1.225095140489e-11       2.881968233985e-13      -4.200790921367e-13       0.000000000000e+00       1.446771578363e-16       1.780551782980e-17      -1.178334444213e-18 
