# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:D_M*^2_smg            20:kineticity_smg        21:braiding_smg          22:tensor_excess_smg     23:Mpl_running_smg       24:c_s^2                 25:kin (D)            
       4.798749602747e+03       2.717612748629e-05       8.370194631889e+01       6.498201802046e+01       1.395132332153e+04       2.906677321989e+00       6.696285857031e+07       4.681905179913e+01       1.460338036874e+03       2.710617644950e+02       1.481046441989e+03       1.010216422199e+03       4.222662666002e+03       5.258202287092e-04       5.234820253280e-01       4.441743413044e-07      -3.997569071739e-07       1.000000000000e+00       0.000000000000e+00       3.155646399703e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.155646399703e-04 
       4.765360849915e+03       2.752870030746e-05       8.421898546668e+01       6.417414885010e+01       1.395080628238e+04       2.926930360850e+00       6.649457688909e+07       4.709867143670e+01       1.420125568049e+03       2.654442199710e+02       1.450352904870e+03       9.823986872922e+02       4.118321380626e+03       5.277483056071e-04       5.251556771639e-01       4.432451254374e-07      -3.989206128937e-07       1.000000000000e+00       0.000000000000e+00       3.228828577021e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.228828577021e-04 
       4.732204263402e+03       2.788571156492e-05       8.473889148098e+01       6.337669623092e+01       1.395028637637e+04       2.947323969141e+00       6.602955495231e+07       4.737972086666e+01       1.381020292359e+03       2.599430786081e+02       1.420295379577e+03       9.553468741507e+02       4.016605625138e+03       5.296896464851e-04       5.268292849704e-01       4.423178507595e-07      -3.980860656836e-07       1.000000000000e+00       0.000000000000e+00       3.303669008413e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.303669008413e-04 
       4.699278229425e+03       2.824721500542e-05       8.526167717058e+01       6.258952182318e+01       1.394976359068e+04       2.967859115946e+00       6.556777011089e+07       4.766220498731e+01       1.342991727824e+03       2.545559286897e+02       1.390860688801e+03       9.290398962897e+02       3.917448242046e+03       5.316443454260e-04       5.285028073180e-01       4.413925132179e-07      -3.972532618961e-07       1.000000000000e+00       0.000000000000e+00       3.380204300956e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.380204300956e-04 
       4.666581145412e+03       2.861326499632e-05       8.578735537753e+01       6.181248916207e+01       1.394923791247e+04       2.988536776952e+00       6.510919987312e+07       4.794612869148e+01       1.306010231583e+03       2.492804084607e+02       1.362035928218e+03       9.034572476996e+02       3.820783816402e+03       5.336124971721e-04       5.301762027868e-01       4.404691087684e-07      -3.964221978916e-07       1.000000000000e+00       0.000000000000e+00       3.458471847145e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.458471847145e-04 
       4.634111419934e+03       2.898391653233e-05       8.631593897707e+01       6.104546363194e+01       1.394870932887e+04       3.009357934501e+00       6.465382190359e+07       4.823149686634e+01       1.270046976796e+03       2.441142050928e+02       1.333808460833e+03       8.785789868691e+02       3.726548630030e+03       5.355941971299e-04       5.318494299708e-01       4.395476333754e-07      -3.955928700379e-07       1.000000000000e+00       0.000000000000e+00       3.538509841251e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.538509841251e-04 
       4.601867472620e+03       2.935922524240e-05       8.684744087761e+01       6.028831244103e+01       1.394817782697e+04       3.030323577627e+00       6.420161402208e+07       4.851831439313e+01       1.235073930179e+03       2.390550536712e+02       1.306165911444e+03       8.543857212456e+02       3.634680616979e+03       5.375895413745e-04       5.335224474819e-01       4.386280830116e-07      -3.947652747105e-07       1.000000000000e+00       0.000000000000e+00       3.620357296011e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.620357296011e-04 
       4.569847734084e+03       2.973924739666e-05       8.738187402068e+01       5.954090459641e+01       1.394764339383e+04       3.051434702106e+00       6.375255420250e+07       4.880658614701e+01       1.201063830168e+03       2.341007362017e+02       1.279096161218e+03       8.308585921255e+02       3.545119320151e+03       5.395986266548e-04       5.351952139538e-01       4.377104536584e-07      -3.939394082925e-07       1.000000000000e+00       0.000000000000e+00       3.704054059651e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.704054059651e-04 
       4.538050645849e+03       3.012403991341e-05       8.791925138093e+01       5.880311087935e+01       1.394710601647e+04       3.072692310499e+00       6.330662057178e+07       4.909631699675e+01       1.167990165666e+03       2.292490806391e+02       1.252587342381e+03       8.079792599584e+02       3.457805849081e+03       5.416215503976e-04       5.368676880464e-01       4.367947413053e-07      -3.931152671748e-07       1.000000000000e+00       0.000000000000e+00       3.789640833259e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.789640833259e-04 
       4.506474660269e+03       3.051366036624e-05       8.845958596605e+01       5.807480382100e+01       1.394656568188e+04       3.094097412197e+00       6.286379140886e+07       4.938751180461e+01       1.135827155395e+03       2.244979599354e+02       1.226627833017e+03       7.857298900573e+02       3.372682838840e+03       5.436584107126e-04       5.385398284498e-01       4.358809419506e-07      -3.922928477556e-07       1.000000000000e+00       0.000000000000e+00       3.877159188504e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.877159188504e-04 
       4.475118240453e+03       3.090816699116e-05       8.900289081679e+01       5.735585767842e+01       1.394602237703e+04       3.115651023468e+00       6.242404514360e+07       4.968017542604e+01       1.104549727802e+03       2.198452911074e+02       1.201206251975e+03       7.640931387016e+02       3.289694410020e+03       5.457093063971e-04       5.402115938882e-01       4.349690516009e-07      -3.914721464408e-07       1.000000000000e+00       0.000000000000e+00       3.966651585716e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.966651585716e-04 
       4.443979860195e+03       3.130761869383e-05       8.954917900690e+01       5.664614841091e+01       1.394547608884e+04       3.137354167502e+00       6.198736035573e+07       4.997431270949e+01       1.074133501521e+03       2.152890343242e+02       1.176311453883e+03       7.430521396221e+02       3.208786129784e+03       5.477743369410e-04       5.418829431239e-01       4.340590662711e-07      -3.906531596440e-07       1.000000000000e+00       0.000000000000e+00       4.058161392329e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       4.058161392329e-04 
       4.413058003893e+03       3.171207505688e-05       9.009846364309e+01       5.594555365671e+01       1.394492680421e+04       3.159207874456e+00       6.155371577381e+07       5.026992849617e+01       1.044554766381e+03       2.108271920133e+02       1.151932524263e+03       7.225904908589e+02       3.129904973949e+03       5.498536025311e-04       5.435538349617e-01       4.331509819845e-07      -3.898358837861e-07       1.000000000000e+00       0.000000000000e+00       4.151732901698e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       4.151732901698e-04 
       4.382351166482e+03       3.212159634732e-05       9.065075786502e+01       5.525395270998e+01       1.394437450998e+04       3.181213181506e+00       6.112309027420e+07       5.056702761984e+01       1.015790464925e+03       2.064578079850e+02       1.128058774747e+03       7.026922419803e+02       3.052999290070e+03       5.519472040566e-04       5.452242282527e-01       4.322447947729e-07      -3.890203152956e-07       1.000000000000e+00       0.000000000000e+00       4.247411352294e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       4.247411352294e-04 
       4.351857853356e+03       3.253624352392e-05       9.120607484526e+01       5.457122649810e+01       1.394381919300e+04       3.203371132887e+00       6.069546288005e+07       5.086561490659e+01       9.878181744423e+02       2.021789665757e+02       1.104679738398e+03       6.833418816538e+02       2.978018761501e+03       5.540552431135e-04       5.468940818984e-01       4.313405006763e-07      -3.882064506087e-07       1.000000000000e+00       0.000000000000e+00       4.345242947284e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       4.345242947284e-04 
       4.321576580298e+03       3.295607824485e-05       9.176442778927e+01       5.389725755935e+01       1.394326084006e+04       3.225682779945e+00       6.027081276023e+07       5.116569517459e+01       9.606160895012e+02       1.979887918076e+02       1.081785165114e+03       6.645243255595e+02       2.904914372413e+03       5.561778220100e-04       5.485633548545e-01       4.304380957432e-07      -3.873942861688e-07       1.000000000000e+00       0.000000000000e+00       4.445274874511e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       4.445274874511e-04 
       4.291505873404e+03       3.338116287523e-05       9.232582993536e+01       5.323193002080e+01       1.394269943791e+04       3.248149181181e+00       5.984911922836e+07       5.146727323388e+01       9.341630049530e+02       1.938854465676e+02       1.059365017148e+03       6.462249046353e+02       2.833638373733e+03       5.583150437707e-04       5.502320061353e-01       4.295375760301e-07      -3.865838184271e-07       1.000000000000e+00       0.000000000000e+00       4.547555326873e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       4.547555326873e-04 
       4.261644269018e+03       3.381156049484e-05       9.289029455466e+01       5.257512957655e+01       1.394213497329e+04       3.270771402303e+00       5.943036174179e+07       5.177035388614e+01       9.084382994099e+02       1.898671318013e+02       1.037409464699e+03       6.284293536466e+02       2.764144249985e+03       5.604670121425e-04       5.518999948174e-01       4.286389376021e-07      -3.857750438419e-07       1.000000000000e+00       0.000000000000e+00       4.652133523108e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       4.652133523108e-04 
       4.231990313652e+03       3.424733490593e-05       9.345783495111e+01       5.192674346629e+01       1.394156743290e+04       3.293550516271e+00       5.901451990059e+07       5.207494192447e+01       8.834219191754e+02       1.859320857253e+02       1.015908881609e+03       6.111238000702e+02       2.696386687008e+03       5.626338315990e-04       5.535672800439e-01       4.277421765324e-07      -3.849679588791e-07       1.000000000000e+00       0.000000000000e+00       4.759059729007e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999979e-08       4.759059729007e-04 
