# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       1.986656918977e-04      -3.703023687591e-01      -3.304977518671e-01      -3.305017326585e-01      -3.682551751158e-01      -3.305137041143e-01       4.973003759286e-01       4.971750069118e-01      -1.465733944525e-05      -2.806263770455e-10      -1.494622429271e-05      -6.406958335735e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -4.066737808031e-01      -3.708026874116e-01      -3.708076823578e-01      -4.041414232544e-01      -3.708181618382e-01       4.972628367399e-01       4.971415520172e-01      -1.818292059142e-05      -3.513358941112e-10      -1.853438801353e-05      -7.947327004477e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -4.454340397296e-01      -4.160199785790e-01      -4.160262436250e-01      -4.423083784462e-01      -4.160343619649e-01       4.972209965132e-01       4.971041791056e-01      -2.251630405160e-05      -4.395761209180e-10      -2.294192118839e-05      -9.840351587135e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -4.864336019851e-01      -4.667476091959e-01      -4.667554638426e-01      -4.825851538092e-01      -4.667600977204e-01       4.971743705457e-01       4.970624234661e-01      -2.782675647977e-05      -5.495749535631e-10      -2.833939125906e-05      -1.215981549300e-08       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -5.294238296333e-01      -5.236561711532e-01      -5.236660137567e-01      -5.246987094329e-01      -5.236657274512e-01       4.971224746844e-01       4.970158176634e-01      -3.431281567068e-05      -6.865333320486e-10      -3.492639219434e-05      -1.499221615613e-08       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -5.740359322749e-01      -5.874976426657e-01      -5.875099695663e-01      -5.682527116090e-01      -5.875029464703e-01       4.970647549031e-01       4.969638196925e-01      -4.220487501153e-05      -8.568437218611e-10      -4.293390322630e-05      -1.843787215654e-08       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -6.197585563624e-01      -6.591152053098e-01      -6.591306339595e-01      -6.127055425709e-01      -6.591145971182e-01       4.970006295406e-01       4.969058534895e-01      -5.176694690432e-05      -1.068318599987e-09      -5.262569885683e-05      -2.261165579536e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -6.659158119289e-01      -7.394542473061e-01      -7.394735448027e-01      -6.573489313740e-01      -7.394456660411e-01       4.969294552201e-01       4.968412728560e-01      -6.329697836236e-05      -1.330482980857e-09      -6.429820445391e-05      -2.764309324717e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -7.116473775196e-01      -8.295746659192e-01      -8.295987836502e-01      -7.012893476854e-01      -8.295555815226e-01       4.968505481124e-01       4.967693804383e-01      -7.712500014515e-05      -1.654904228225e-09      -7.827801712947e-05      -3.367550778581e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -7.558940302262e-01      -9.306646390098e-01      -9.306947554692e-01      -7.434352940508e-01      -9.306319830511e-01       4.967631780792e-01       4.966894193392e-01      -9.360815482024e-05      -2.055585278325e-09      -9.491613888924e-05      -4.086379926926e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -7.973916004931e-01      -1.044056032309e+00      -1.044093603241e+00      -7.824947010632e-01      -1.044006128310e+00       4.966665745467e-01       4.966005763098e-01      -1.131215826059e-04      -2.549350330794e-09      -1.145778319833e-04      -4.937039698203e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -8.346802170576e-01      -1.171241632482e+00      -1.171288453147e+00      -8.169878494783e-01      -1.171170134390e+00       4.965599043833e-01       4.965019569082e-01      -1.360439281518e-04      -3.156357065203e-09      -1.376269670348e-04      -5.935889279342e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -8.661333059668e-01      -1.313894407859e+00      -1.313952686241e+00      -8.452824016983e-01      -1.313796251709e+00       4.964423116938e-01       4.963926227824e-01      -1.627365320167e-04      -3.900578734030e-09      -1.644038802330e-04      -7.098491882061e-08       5.000000000000e-01       5.000000000000e-01 
